question,truthValue,snippet,description,results
eiffel tower is located paris,True,,eiffel tower is located on champ de mar 5 avenue anatole france 7th arrondissement paris . symbolic monument heart paris ... eiffel tower is located seventh arrondissement paris elegant district with wide avenue beautiful architecture other tourist attraction ... 4 mar 2020 4 mar 2020 it height unique silhouette floating above paris landscape quickly made eiffel tower one most popular attraction paris.the eiffel tower is located seventh arrondissement near seine on left bank rive gauche river . tower is found one end ... eiffel tower wa designed engineer maurice koechlin emile nouguier . gustave eiffel redeemed right . project wa intended `` ...,59000000.0
trojan horse wa used greek mask way city troy win war,True,,traduzir esta pgina trojan horse refers wooden horse said have been used greek during trojan war enter city troy win war . is no ... trojan horse huge hollow wooden horse constructed greek gain entrance troy during trojan war . horse wa built epeius master ... greek build giant wooden horse hide it attack city trojan bring horse within wall . retelling famous trick ... greek under guidance odysseus built huge wooden horse horse wa symbol city troy left it gate troy . ... trojan war had been going on for decade with no end sight many greek hero dying odysseus came up with idea that won war for ... trojan war greek tradition started way for zeus reduce ... trojan army defending great city troy led king priam ... story trojan war recounted homer 's iliad ... would greek assured that troy would move it inside beloved city wall ... agamemnon wa chosen commander-in-chief next most prominent greek hero brother menelaus achilles patroclus two unrelated men named ... 30 de mar . de 2020 trojan horse is story from trojan war about subterfuge that greek used enter independent city troy win ...,1080000.0
violet is colour .,True,,violet is color light short wavelength end visible spectrum between blue invisible ultraviolet . it is one seven color that ... purple is mixture red which is opposite side spectrum than violet blue which is relatively far from violet it is term ... 20 mar 2022 violet is sixth color rainbow -- it is color on inner edge rainbow . violet is color between blue purple.in art violet is colour on conventional wheel located between red blue opposite yellow it complement . pigment for violet come from ... violet is color light short wavelength end visible spectrum between blue invisible ultraviolet . it is one seven color that ... preferred for it uplifting imaginative quirky quality violet is multifaceted color come . though many believe that violet purple ...,141000000.0
oldest educational establishment world is university al quaraouiyine morocco,True,,established very beginning morocco 's oldest imperial city university al-karaouine also written al-quaraouiyine al-qarawiyyin wa founded 859 is considered unesco guinness book world record oldest continually operating university world . established very beginning morocco 's oldest imperial city university al-karaouine also written al-quaraouiyine al-qarawiyyin wa founded 859 is considered unesco guinness book world record oldest continually operating university world . 19 mar 2018traduire cette page status world 's oldest university status world 's oldest university status world 's oldest university some source such unesco guinness world record cite al-qarawiyyin oldest university oldest ... 7 juin 2020 founded 859 a.d. tunisian-born fatima al-fihri morocco 's fez university is not only oldest higher education institution on ... 31 mar 2016 university al quaraouiyine fe morocco is oldest still operating degree-granting university world.the oldest existing continually operating educational institution world is university karueein founded 859 ad fez morocco.the al-qarawiyyin mosque religious school / college wa founded fatima ... world record is sometimes referred oldest university.26 mai 2020 not oxford bologna al-qarawiyyin is world 's first university . still functioning today moroccan city fe ... 8 mai 2020 moroccan city fez fatima al-fihri founded mosque which developed famous al-qarawiyyin university.it is no wonder with it tradition invention education that africa hold oldest university morocco which is run continuously . university al ...,11.0
snow 'wizard oz ' is real,False,day before computer-generated effect film crew had rely on practical trick simulate snow . scene which dorothy is awakened poppy field blanket snow engineered glinda good witch production reportedly used chrysotile asbestos . day before computer-generated effect film crew had rely on practical trick simulate snow . scene which dorothy is awakened poppy field blanket snow engineered glinda good witch production reportedly used chrysotile asbestos . 23 aug 2019,12 mar 2021 poppy scene wizard oz ha become infamous over year after viewer learned that fake snow scene wa 100 asbestos.17 sept 2014 movie wizard oz contained lethal asbestos exposure scene where snow made from100 industrial-grade chrysotile asbestos fell ... 12 mar 2021 snow 1939 's wizard oz wa made using toxic mineral asbestos . lot ha changed entertainment world since ... fake snow wa made up from industrial-grade white asbestos fibre unfortunately for actor production team everyone came contact with ... 15 apr 2021 1939 classic wizard oz used asbestos unique way fake snow . production team dropped thread asbestos from ceiling ... 15 nov 2021 famous poppy field scene which dorothy fell asleep snow used camera shot wa made from 100 industrial-grade ... 3 dec 2021 yes real lion pelt it wa very heavy hot inside it result . upvote 811 sept 2021 film snowfall triggered glinda good witch awakens dorothy lion from poppy-induced sleep . unfortunately scene ...,36100000.0
ape can not laugh,False,,13 jun 2015 study laughing chimpanzee rat offer clue about evolutionary pasta well mental health.apes ape . chimpanzee gorilla bonobo orangutan show laughter-like vocalization response physical contact such wrestling play chasing ... 22 may 2021 22 may 2021 new study journal bioacoustics found that 65 different specie animal have own form laughter . study co-author sasha ... 17 may 2021 17 may 2021 team identified 65 specie that `` laughed '' while playing most were mammal few bird specie demonstrated playful laughter . ... md ross 2010 cited 110 addition producing most distinctive laughter among great ape orangutan clearly were specie laugh least during tickling session ... 27 may 2015 dog rat chimpanzee other ape few specie that known emit unique sound similar laughter response pleasure . can ... 6 oct 2021 now we know that laughing is rare legitimate behavior amongst certain group animal . particular primate rodent bird ...,740000.0
archimedes is considered father history,False,,archimedes syracuse wa greek mathematician physicist engineer astronomer inventor from ancient city syracuse sicily.archimedes born c. 287 bce syracuse sicily italydied 212/211 bce syracuse most famous mathematician inventor ancient greece.mar 11 2022 archimedes l. 287-212 bce wa greek mathematician engineer inventor considered one greatest mathematician world history.archimedes is one more interesting character history ancient greece . ... father wa astronomer named phidias . archimedes may also ... wa son astronomer mathematician named phidias . aside from that very little is known about early life archimedes family . some ... archimedes ' father wa phidias astronomer . we know nothing else about phidias other than one fact we only know since archimedes give u ... is often regarded greatest mathematician ancient greek history father mathematics one greatest all time.archimedes wa born greek city-state syracuse on island sicily approximately 287 bc . father phidias wa astronomer.jan 25 2020 archimedes wa mathematician inventor from ancient greece . regarded one greatest mathematician history 's father ...,2030000.0
dog ha 20 leg .,False,,7 feb 2018 dog ha 20 nail because it ha dew claw . these little thumb line digit on it front foot . most breed dew claw removed ... which dog is better 20 nail dog v/s 18 nail dog - youtubehttps//www.youtube.com watchhttps//www.youtube.com watchmyths about dog with 20 claw dog fact tuc - youtubehttps//www.youtube.com watchhttps//www.youtube.com watch21 mar 2017 dewclaw is thumb . same is true for canine hind foot with dewclaw being big toe.polydactyly is rare occurrence where dog is born with extra toe toe . it 's not considered problem unless it catch on things.rare dog breed that commonly born with functional double dewclaws on both hind leg ! fact few dog breed for whom ... 28 june 2019 dewclaw is extra toe that is found on inside dog 's front leg . it 's completely normal digit with three bone two joint ... 19 may 2020 have ever wondered many toe dog ha perhaps never noticed . dog have 5 toe on front leg 4 on hind legs.4 mar 2021 most dog have 5 toe on front leg 4 toe on back . however certain breed especially giant dog breed such ...,161000000.0
french fry originated from france,False,,french fry north american english chip british english finger chip indian english french-fried potato simply fry batonnet ... 8 janv . 2015 french frythough indisputably frymay not actually french . some claim that fry originated belgium where villager along ... 15 juil . 2020 despite it name popularity french fry not french . origin can found belgium where historian claim potato were ... 24 janv . 2022 had assumed that name `` french fry '' indicates that classic fried potato dish hail from france 'd wrong.31 juil . 2018 we may never know actually invented french fry credit boaz ... despite common name dish fact that france ha ... despite it name french fry is not french . origin french fry have been traced back belgium where historian claim potato were being ... 23 sept. 2010 truth about fry is that it originated france noted said only fry 1760 is earliest origin that word ... despite it name fame french fry not french . origin strongly found northwest european country belgium.and belgium is country that consumes export most it is france that it wa born end 18th century . french fry one ... french fry generally thought have originated france belgium ha recently spoken out say snack is .,435.0
maximum length for video posted on tiktok is 60 second,True,,tiktok 's expansion allow up 10-minute video come le than year after it raised maximum length video three minute july 2021 up from 60 second before . tiktok 's expansion allow up 10-minute video come le than year after it raised maximum length video three minute july 2021 up from 60 second before . 28 fvr . 2022traduire cette page 1 juil . 2021 1 juil . 2021 previously tiktok video could up 60 second length after initially expanding from 15-second clip . 60-second video format ... 1 mar 2022 launch tiktok video were limited 15 second . tiktok later increased maximum video length time 60 second tripled that 3 ... 15 juin 2022 while user could originally only record upload 15-second video on tiktok that limit wa later extended one minute ... 10 mai 2022 what is maximum length for tiktok video look tiktok 's time ... 2017 tiktok bumped up video length 60 seconds.7 juil . 2021 week social medium news tiktok increase it video length limit from 60 second three minute snapchat share insight on it ... first thing consider is length . first tiktok video could only up 15 second long company recently extended limit 60 ... 10 mai 2022 video started 15-second clip grew 60-second clop now 3-minute video may on card testing with certain users.video file size up 287.6 mb io 72 mb android size video length max fifteen second can also combine story video together for up sixty ...,12.0
five player on baseball team,False,,2 june 2019 7 answersofficial number player on team baseball 9 basketball 5 field hockey 11 football american 11.in sport baseball each nine player on team is assigned particular fielding position it is turn ... 3 first baseman 4 second baseman 5 third baseman 6 shortstop ... baseball ha two team 9 player . fielding team 's position made up pitcher catcher first baseman second baseman shortstop third baseman ... each inning batting team sends one player known hitter batter turn bat known `` bat '' until three hitter `` out '' whilst ... 9 player on baseball field core position pitcher . pitcher 's job is throw ball over plate way that it is difficult for ... 5 way choosing male partner for woman 1. for woman 2 only 4 choice remaining ... baseball team ha 9 starting players.joe gergen 2022 juvenile nonfictiona guide today 's star all-time great legendary teamswith tip on ... 1927 only five player hit more 1936 another baseball legend named ... 1896 ... not syracuse 's first football team least first victorious one team new york epsilon furnished five player . baseball track ...,407000000.0
popping finger toe knuckle is bad for joint,False,,knuckle `` cracking '' ha not been shown harmful beneficial . more specifically knuckle cracking doe not cause arthritis . joint `` cracking '' can result from negative pressure pulling nitrogen gas temporarily joint such knuckle `` cracked . '' is not harmful . knuckle `` cracking '' ha not been shown harmful beneficial . more specifically knuckle cracking doe not cause arthritis . joint `` cracking '' can result from negative pressure pulling nitrogen gas temporarily joint such knuckle `` cracked . '' is not harmful . 15.10.202029.12.2020 contrary popular belief cracking knuckle doe n't actually contribute development arthritis . however is potential ... 13.08.2018 according dr. klapper knuckle cracking itself doe no harm finger neck ankle other joint that pop crack throughout ... 14.05.2018 cracking knuckle is probably harmless . although have been occasional report dislocation tendon injury from overly vigorous ... no definitive link between knuckle cracking arthritis any other medical condition . some study imply knuckle cracking may lead some hand ... 14.03.2019 according research cracking knuckle is n't harmful . it doe n't cause arthritis make knuckle larger it can distracting ... 26.01.2021 it affect joint ... although cracking knuckle regularly can relatively harmless it can also cause damage it 's done ... 04.06.2022 cracking knuckle is rarely harmful on occasion even knuckle crack can done wrong lead pain inflammation maybe even ... 11.01.2019 many people crack knuckle toe back especially finger . snapping popping sound can cause within earshot ... 12.04.2017 found no evidence that finger puller popper more likely suffer from arthritis than do n't crack knuckle . ...,631000.0
banana grow upside down,True,,9 jun 2016 banana grow right side up . hung upside down because it 's easier have from stem end weight thus pull upside ... 2 mar 2020 heck did banana always start growing upside down book enoch chapter 80 verse 3 3. time fruit earth ... doe banana grow upside down - youtubehttps//www.youtube.com watchhttps//www.youtube.com watch18 oct 2010 banana do n't grow on tree banana tree actually giant herb . trunk formed from layer leaf that wrap onto themselves.did know banana grow upside down against gravity . banana start growing hang downwards like any other fruit . grow ... yes banana grow bunch hanging from tree upside down . 6gr8kids 3y ago . live . point point 83. rating . similar question .,567000.0
greenland is largest island world,True,greenland is officially world 's largest island that is not continent . home 56000 people greenland ha it own extensive local government it is also part realm denmark . greenland is officially world 's largest island that is not continent . home 56000 people greenland ha it own extensive local government it is also part realm denmark .,greenland 836330 sq miles/2166086 sq km new guinea 317150 sq miles/821400 sq km borneo 288869 sq miles/748168 sq km madagascar 226756 sq mile ... new guineaborneomadagascarbaffin islandsumatrahonshu islandvictoria islandgreat britainellesmere islandsep 17 2010 australia maybe greenland is world largest island . while australia is island it is considered continent . greenland ha area ... aug 23 2021 greenland is biggest island on list . another visualization garcia explores size same island population density ... islandlocation political affiliationsq . misq . kmgreenlandnorth atlantic danish8399992175597baffin islandnorth atlantic canadian195926507451sumatranortheast indian ocean indonesian182859473605view 30 more rowsgreenland is described `` world 's largest island '' variety encyclopaedia . doe australia 's status continent negate fact that it is `` ... may 31 2021 greenland is world 's largest island . total land area greenland is 2.16 million sq . km though includes some small ...,19800000.0
human lose more than 80 heat from foot,False,,dec 17 2008 experiment had been performed with people wearing only swimming trunk would have lost no more than 10 body heat ... idea that heat loss occurs primarily through head is old wife tale say expert wilderness medicine.feb 1 2013 despite myth that people lose up half body heat through head we actually lose far le than that.jan 18 2016 true false 80 body heat is lost from head . ... duh uncovered head lost more heat than rest bodies.jan 15 2019 therefore it 's probably more correct say that about 10 body heat is lost through headand that 's entire body were ... dec 3 2021 one more bit information child tend lose higher percentage body heat through head . reason compared adult ... mar 31 2013 're no more likely lose heat from head than other part body except hand foot . taylor mackenzie.jul 8 2013 over year physiologist have tested theory about people get cold with help various crew human guinea pig from hardy ... cold hand freezing foot blue finger understand body work it cold . ... for more than 20 year therm-ic ha been working on heat ... dm savastano 2009 cited 213 third obese individual may lose smaller fraction metabolic heat because core temperature triggering vasoconstriction is greater obesity 10 ...,12700000.0
washington dc is capital france .,False,,diese seite bersetzen washington d.c. formally district columbia also known just washington simply d.c. is capital city federal district united ... established french capital a.d. 987 hughes capet . capital - time difference utc+1 6 hour ahead washington dc during standard time note applies ... washington wa established capital united state result compromise following seven year negotiation member u.s .... wa paris chosen capital france ... we tried do that here u country expanded washington dc is no longer center.09.02.2022 washington d.c .. since u.s. congress wa established constitution 1789 it ha ... paris is capital france. . washington d.c is capital americacapitals - c `` france '' = '' paris '' `` united kingdom '' = '' london '' `` usa '' = '' washington dc '' `` kenya '' = '' nairobi '' for seq1 lengthcapitals capital ... nickname nation 's capital statehood washington d.c. is n't state ... some visitor another famous capital paris capital city france.like many other element new nation even most basic feature capital city were unsettled . president washington first took office new ...,51900000.0
monkey wa first non-human go space,False,,chimpanzee have also flown . on 4 june 1949 albert ii became first monkey space died on reentry parachute capsule failed . two other monkey albert iii iv also died rocket failed . mouse wa launched space on 15 august 1950 did not survive return journey . chimpanzee have also flown . on 4 june 1949 albert ii became first monkey space died on reentry parachute capsule failed . two other monkey albert iii iv also died rocket failed . mouse wa launched space on 15 august 1950 did not survive return journey . animal space originally served test survivability spaceflight wide variety animal have been launched space including monkey ape ... 2022/01/27 first animal space wa not laika despite fame . ... first mammal reach space wa rhesus monkey named albert ii ... 2022/06/12 able baker were first monkey survive spaceflight . went space on may 28 1959 aboard jupiter-irbm am-18 from ... 2015/04/29 though far le famous than later non-human astronaut first animal space were group fruit fly launched altitude ... laika wa first we also sent these dog monkey other animal were sent space decade ago test whether it wa safe.the first animal space helped pave way for human follow . from fruit fly dog discover animal astronaut that pioneered space travel.while human space travel wa becoming safer thus more popular it did not put complete halt primate experiment space . large squirrel monkey ... 2014/04/03 before human actually went space one prevailing ... fair amount press first monkey live through space flight .,34900000.0
japanese anime sazae-san ha guinness world record for longest-running animated show on television,True,on september 5 2013 sazae-san wa awarded guinness world record for longest running animated television series world . november 2021 have been 8333 episode aired . on september 5 2013 sazae-san wa awarded guinness world record for longest running animated television series world . november 2021 have been 8333 episode aired . episode 2640 + 9 special written machiko hasegawa volume 68 6477 comic strip,10 may 2020 show adapted from four-frame comic strip late author machiko hasegawa wa acknowledged guinness world record 2013.7 sept 2013 sazae-san manga ha been recognized guinness world record committee world 's longest-running animated television series ... 6 oct 2019 longest running animated tv series is sazae-san japan which wa first broadcast on 5 october 1969 ha run for 50 year 1 day ... 11 may 2020 cartoon recognised longest-running animated tv series guinness world record ha been hampered outbreak ... 19 nov 2019 19 nov 2019 addition guinness world record committee extended world record for `` longest-running animated television series '' for sazae- ... 5 may 2022 series ha held guinness world record for longest-running animated show all time . seeing it ha over 7500+ episode ... 11 may 2020 'sazae-san ' which first aired 1969 is mainstay ... longest-running animated tv series guinness world record ha been ... 13 apr 2022 longest-running anime series is sazae-san which ha aired for more than five decade 7800 episode counting .,3550.0
mercury is hottest planet solar system .,True,,jun 2 2016 mercury is hot . we 're being quantitative it 's actually extremely hot ! closest planet sun it completes orbit just 88 ... 1. mercury is hottest planet solar system . 2. venus is also referred earth 's sister planet . 3. mar ha olympus mon ... surface temperature mercury is believed about 800 degree fahrenheit around 430 degree celsius . venus is second planet from sun is ... nov 22 2021 although mercury is closest planet sun it is actually venus that is hottest planet solar system.at it hottest mercury ha been recorded have achieved maximum temperature 427 degree celsius 801 fahrenheit whilst it coldest it can achieve ... oct 19 2018 despite it proximity star mercury is not hottest planet solar system . with no atmosphere trap heat ... that is exactly what we coming here through video inform with . mercury is closest planet sun lot people think that it is ... jul 16 2020 while hottest temperature on mercury is close that venus we we were take average it would n't even close . ... venus didn ...,487000.0
leopard is fastest animal world,True,may know cheetah fastest animal world . can run up 93 kilometer while hunting up 120 kilometer per hour running through african bush . leopard only half fast cheetah reaching maximum 58 kilometer per hour . may know cheetah fastest animal world . can run up 93 kilometer while hunting up 120 kilometer per hour running through african bush . leopard only half fast cheetah reaching maximum 58 kilometer per hour . apr 21 2016,whereas cheetah is fastest sprinter pronghorn also known american antelope is fastest long-distance runner animal kingdom . it ... costa rican spiny-tailed iguana 34.6 km/h 21.5 mph often cited world 's fastest lizard older source . six-lined racerunner 28.97 km/h 18.00 mph ... jul 23 2022 cheetah world 's fastest land animal capable reaching speed up 70 mph.according page average top speed leopard is faster than average top speed lion . average top speed leopard is ... leopard rely on stealth . cheetah rely on speed over short distance much that gained title world 's fastest animal . leopard have ... cheetah top speed is around 120 km per hour far fastest land animal world street ahead all other wild cat fastest running ... golden eaglemexican free-tailed batrock dovecheetahsailfishostrichpronghornquarterhorsewildebeestlionperentieleatherback sea turtleaug 28 2021 clear cheetah acinonyx jubatus is undeniably fast . it is true that it 's quickest animal on land . with documented top speed ...,1510000.0
human heart is equivalent size fist,True,'re kid heart is about same size fist 're adult it 's about same size two fist . heart beat about 100000 time one day about 35 million time year . during average lifetime human heart will beat more than 2.5 billion time . 're kid heart is about same size fist 're adult it 's about same size two fist . heart beat about 100000 time one day about 35 million time year . during average lifetime human heart will beat more than 2.5 billion time .,g ampanozi 2018 cited 10 purpose several medical textbook state that human heart is approximately size that person 's fist . stating that heart ha size ... hold hand fist that 's size heart . heart beat average 100000 time day . heart pump equivalent 1 million ... sep 29 2014 9 answer ... usually heart size is described size individual fist with typical length value 120 mm 80mm wide 60mm thickness 12 ... '' average adult heart is about size clenched fist weighs about 11 ounce 310 gram . '' 310 g. heart is relatively small no bigger than ... size heart is 'somewhat ' equal that clenched fist case average adult . is no connection between size two . is ... shape heart is similar triangle rather broad superior surface tapering apex see figure . typical heart is approximately ... jul 2 2009 it come matter heart men woman definitely n't created equal . for instance man 's heart weighs about 10 ounce while ... feb 13 2018 human heart is about size fist cow 's heart is size human head . largest animal heart is blue whale 's ...,9350000.0
jordan north won 'm celebrity ... get me out here ! 2020,False,,4 dec 2020 'm celebrity star jordan north ha missed out on being crowned king castle - said had made friend for life.4 dec 2020 author presenter wa crowned queen castle after facing jordan north vernon kay friday 's final.4 dec 2020 jordan north giovanna fletcher faced agonising wait final moment 'm celebrityget me out here ! final ant ... 21 nov 2021 radio host jordan north author giovanna fletcher presenter vernon kay made it final last year.16 nov 2020 jordan north triumphed over fear snake during monday 's episode 'm celebrity ... get me out here ! shane richie won nine ... 22 jan 2021 speaking standard north said wa under no illusion that wa least known person 2020 series - said appearing on ... 4 dec 2020 giovanna fletcher ha won 2020 series 'm celebrity get me out here ! podcaster author finished competition ... 7 dec 2020 'm celebrity ... get me out here ! 2020 got off dramatic start half star taking part had abseil down cliff before ...,6540000.0
capital australia is sydney,True,canberra act canberra act,jul 5 2022 sydney city capital state new south wale australia . located on australia 's southeastern coast sydney is country 's largest ... someone asks where capital australia is most will guess sydney melbourne . would is wrong capital australia canberra.sydney is capital city state new south wale most populous city both australia oceania . located on australia 's east coast ... sydney is not capital australia because political rivalry that existed between colony . although were many advocate for making sydney ... may 11 2017 sydney is not capital australia it location wa first european settlement on continent that wa eventually named australia . it ha always ... accordingly australian made canberra capital country because canberra wa situated middle point between sydney melbourne . ... may 14 2003 2 answers1 answer,118000000.0
pepsi wa first soft drink enjoyed outer space,False,,nasa said yes coke wa it space -- for least eight hour until astronaut popped pepsi . space agency official confirmed what coke wa bragging about with full-page ad paper around country that proclaimed first soft drink enjoyed space wa coke . course . nasa said yes coke wa it space -- for least eight hour until astronaut popped pepsi . space agency official confirmed what coke wa bragging about with full-page ad paper around country that proclaimed first soft drink enjoyed space wa coke . course . 9 de ago . de 198518 de ago . de 2021 story first soda space appears simple first glance . coca-cola wa first soft drink enjoyed astronaut orbit ... 9 de ago . de 1985 first soft drink enjoyed space wa coke . course coke official boasting advertisement that say astronaut on recent ... 19 de abr . de 2019 nikita khrushchev took sip soda pepsi russia began relationship that even extended advertisement space.12 de ago . de 2020 globally loved soft drink coca-cola became first soft-drink on space 1985 it wa drunk astronauts.18 de ago . de 2021 we have tested coca-cola pepsi space . ... will coca-cola pepsi-cola ever invent carbonated drink that can enjoyed zero g outer spacecoca-cola wa first soft drink space it wa followed pepsi few hour later 1985. soft drink manufacturer coca-cola pepsi applied ... 6 de jul . de 2020 coke wa first declaring newspaper story first soft drink enjoyed space wa coke . course . pepsi retaliated with tv ... 6 de jul . de 2021 first soft drink consumed outer space wa coca-cola followed pepsi . two famous soda had 8-hour gap between ...,4860000.0
minnie mouse full name is wilhelmina mouse,False,,2021/04/23 nickname for margaret . other name . related name . is minnie short for minerva it turn out minnie mouse 's first name is really minerva . .minnie mouse is name walt disney cartoon character is mickey mouse 's girlfriend . numerology . 1. determined independent 1 born ... minnie mouse is american cartoon character . is mickey mouse 's ... only first appeared 1928 plane crazy . ... full name minnie mouse.2021/04/26 what is minnie mouse 's full name ... it can also diminutive minerva wilhelmina clementine hermione amelia.minnie is nickname full name is minerva mouse although rarely us it . ... it can diminutive hypocorism minerva winifred wilhelmina ... around time mickey became le rascally adventurer more everyman character . shift personality became increasingly utilized ... mickey mouse comic strip story gleam published january 19 may 2 1942 merrill de mari floyd gottfredson first gave full name ... 2022/07/22 doe goofy have is minnie mouse named afte is mickey mouse cat do did mickey minnie have babie is goofy cow do ... what is minnie mouse 's full first name ... what is first name minnie mouse ... diminutive wilhelmina minerva mary mina mamie .,116000.0
southernmost ocean is called antarctic ocean,False,southern ocean also called antarctic ocean body salt water covering approximately one-sixteenth earth 's total ocean area . southern ocean is made up portion world ocean south pacific atlantic indian ocean tributary sea surrounding antarctica below 60 s. southern ocean also called antarctic ocean body salt water covering approximately one-sixteenth earth 's total ocean area . southern ocean is made up portion world ocean south pacific atlantic indian ocean tributary sea surrounding antarctica below 60 s .,southern ocean also known antarctic ocean comprises southernmost water world ocean generally taken south 60 s latitude ... epic southern ocean also known austral antarctic ocean surround earth 's most uninhabitable mysterious continent antarctica . generally ... southern ocean also known antarctic ocean austral ocean comprises southernmost water world ocean generally taken ... southern ocean comprises southernmost water world ocean generally taken south 60 latitude encircling antarctica pic what ... jun 11 2021 scientist have long recognized fifth ocean called southern ocean . 1937 body water surrounding antarctica wa recognized ... antarctic ocean definition water surrounding antarctica comprising southernmost part pacific atlantic indian ocean . see more.the antarctic ocean is smaller than pacific atlantic indian ocean larger than arctic ocean . pacific ocean it is also known peaceful sea . it ... may 20 2022 atlantic indian pacific ocean basin merge icy water around antarctica . some oceanographer define fifth ocean ... may 7 2022 antarctica is southernmost continent . it is nearly double size australia . antarctica is covered almost entirely land ice called ...,2660000.0
prince eric ariel from little mermaid have daughter named princess song,False,,verstt den hr sidan melody is protagonist little mermaid ii return sea . is daughter ariel prince eric dream living life under sea ... 6 mar 2020 once ariel is finally part prince eric 's world two wed ... do no other disney princess have child with partnersshe marries prince eric whom rescued from shipwreck together have daughter melody . character is based on title character han ... jun 7 2016 - young melody mother father ariel mermaid eric merman prince.12-year-old princess melody is 12-year-old tomboy daughter princess ariel prince eric main protagonist little mermaid ii return ... jacqueline warwick 2022 social scienceariel central character little mermaid is girl is loved ... it order trick prince eric falling love with wrong girl ... thomas s. hischak 2018 performing artseric slays sea witch ariel becomes mermaid again . ... prince is forced marry another princess ariel can only save killing ...,793.0
japan people more likely see rabbit on moon not man on moon,True,,12 sept. 2019 beggar pass each offer something for man rabbit can only offer grass . japanese tale jump flame ... story go like old man moon came down earth one day test kindness three animal friend monkey rabbit fox.8 dc . 2018 japanese rabbit moon is known `` tsuki no usagi '' . ... `` many year ago old man moon decided visit earth.1 sept. 2017 moon rabbit japan . japanese folk honor moon month september holding moon gazing festival . according legend ... moon rabbit moon hare is mythical figure east asian indigenous american folklore life on moon based on pareidolia interpretation ... 24 sept. 2021 latest weird japanese commercial doe n't have human human playing alien it star ha bunch dancing rabbit instead.5 avr . 2020 that 's not man moon it 's rabbit hard work pounding mochi . japanese textile often feature industrious hare 'll ... every night old man moon look down on earth see animal people doing . smile see resting after hard day 's work.9 juil . 2018 child we hear tale face rabbit toad on moon we 're likely internalize these story see we ... would tell hiroko that wanted move that wanted make u exclusiveno more weirdness open relationship .,32.0
beatles were ringo paul george james,False,,12 aug 2017 were all born liverpool england yes . having said that lennon harrison mccartney all had irish ancestors.written willy russell character beatles john lennon paul mccartney george harrison ringo starr bert mcghee date premiered may 1974 1974-may.john paul george jimmy ..... ringo ! beatleshttps//www.youtube.com watchhttps//www.youtube.com watch13 mar 2020 three year before band split for good john paul george ringo were rocked death long-term manager brian epstein.john 's growing heroin addiction george 's frustration with band ringo 's depression disengagement paul 's depression realised it wa basically ... beatles from left right paul mccartney john lennon ringo starr george harrison . david redfernredferns/retna ltd.3 jul 2020 3 jul 2020 john paul george jimmy ... on eve beatles first world tour ringo starr wa suddenly taken ill. stricken drummer rushed ... 14 jul 2022 ringo starr reveals george harrison 's final word wa bittersweet joke on deathbed ringo starr say beatles were meant ...,2530000.0
do peanut come under category legume .,True,,even though `` nut '' is it name peanut is actually legume . like soybean lentil other legume peanut edible seed that grow pod . still most people think nut along with tree nut such walnut almond hazelnut . even though `` nut '' is it name peanut is actually legume . like soybean lentil other legume peanut edible seed that grow pod . still most people think nut along with tree nut such walnut almond hazelnut . 2019/06/01botanically peanut classified legume however for culinary research nutritional purpose peanut considered nut . peanut grow underground ... botanically peanut classified legume . like other legume peanut grow underground opposed walnut almond which grow on trees.although peanut technically considered legume nutritional composition is more similar tree nut such almond cashew walnut . due ... peanut arachis hypogaea also known groundnut goober u pindar u monkey nut uk is legume crop grown mainly for it edible seeds.2015/05/28 called forage legume peanut pod grow under soil ... popularity -- it can roasted eaten snack pureed peanut butter ... 2022/07/15 legume edible seed that enclosed pod schlichter say ... fact that peanut n't actually nut can come surprise.2021/07/13 peanut legume doe that mean someone ha peanut allergy ... almond all grow on tree classified tree nuts.2019/06/13 one can eat peanut many way salted vs. unsalted blanched vs. unblanched shelled vs. unshelled mashed peanut butter . beneficial ...,47000000.0
evergreen forest mostly found hilly region,False,,tropical evergreen forest found western slope western ghat hill northeastern region andaman nicobar island . tropical evergreen forest tree reach great height i.e . up 60 m even above . largely these tree do not have fixed time shed leaf . tropical evergreen forest found western slope western ghat hill northeastern region andaman nicobar island . tropical evergreen forest tree reach great height i.e . up 60 m even above . largely these tree do not have fixed time shed leaves.the mangrove evergreen forest biodiverse wetland typically found tropical subtropical region . these evergreen forest play imperative ... traduire cette page region region region evergreen forest is forest made up evergreen tree . occur across wide range climatic zone include tree such conifer ... termes manquants hilly hillyin india evergreen forest found western slope western ghat state such kerala karnataka . also found hill jaintia ... tropical evergreen forest usually occur area receiving more than 200 cm rainfall ... also found hill jaintia khasi.traduire cette page 1rponse dry tropical forest found mainly indian north hilly region . average rainfall varies from 51 cm 151 cm . alpine forest present ... disha expert 2020what type forest is found hilly region kaimur on ... which these is tree belonging dry deciduous forest region bihar ...,5.0
